"subject","total_ALL_1000GP","positive_count","negative_count","positive_effect","negative_effect","effect_sum"
"CLM",3884,2128,1756,101.9986849,-83.88527804,18.11340686
"CLM",3857,2146,1711,102.9952914,-83.06047708,19.93481432
"CLM",3879,2105,1774,101.4025783,-86.89886158,14.50371672
"CLM",3820,2074,1746,100.7223037,-83.48439438,17.23790932
"CLM",3860,2047,1813,101.7790632,-81.51031258,20.26875062
"CLM",3851,1848,2003,83.0283866,-101.62768944,-18.59930284
"CLM",3920,2167,1753,113.8652053,-73.22406938,40.64113592
"CLM",3822,2092,1730,99.0887064,-82.50307878,16.58562762
"CLM",3782,2043,1739,95.0883462,-86.88461618,8.20373002
"CLM",4007,2087,1920,105.3021988,-86.75217184,18.55002696
"PUR",3914,2130,1784,103.0278853,-83.81661338,19.21127192
"PUR",3860,1920,1940,92.8110461,-89.91914148,2.89190462
"PUR",3967,2010,1957,101.3234333,-88.58677238,12.73666092
"PUR",3921,1564,2357,74.1670544,-113.49866288,-39.33160848
"PUR",3875,1961,1914,99.0179289,-85.71175884,13.30617006
"PUR",3856,2145,1711,109.1322907,-79.73771534,29.39457536
"PUR",3864,2198,1666,107.9277857,-79.29798854,28.62979716
"PUR",3951,2040,1911,100.8962377,-88.39404714,12.50219056
"PUR",3812,2020,1792,92.6132536,-89.98399414,2.62925946
"PUR",3820,2196,1624,103.5199873,-81.94980484,21.57018246
"GBR",3923,1822,2101,94.8022227,-93.50107078,1.30115192
"CLM",3860,2110,1750,103.2947182,-83.02491858,20.26979962
"CLM",3901,1860,2041,91.8438865,-95.49397898,-3.65009248
"CLM",3872,1727,2145,83.7117946,-100.53490918,-16.82311458
"CLM",3942,2279,1663,108.0376927,-80.58245514,27.45523756
"CLM",3929,2100,1829,103.6802324,-81.75208408,21.92814832
"CLM",3970,1895,2075,90.8775022,-97.23039928,-6.35289708
"CLM",3741,1926,1815,95.6612634,-85.60892424,10.05233916
"CLM",3880,2099,1781,108.98245,-78.29369034,30.68875966
"CLM",3937,2163,1774,100.4577428,-91.27380514,9.18393766
"CLM",3913,2264,1649,115.0042044,-72.47222974,42.53197466
"CLM",3857,2011,1846,99.6596477,-88.39824314,11.26140456
"CLM",3827,1581,2246,74.3691716,-108.04919508,-33.68002348
"CLM",3748,1822,1926,75.0284152,-103.90358328,-28.87516808
"CLM",3784,2269,1515,113.6533026,-70.35454978,43.29875282
"CLM",3795,1942,1853,96.3430035,-83.78854738,12.55445612
"CLM",3910,2044,1866,99.9732831,-89.21674888,10.75653422
"CLM",3839,2152,1687,106.3800245,-77.58928368,28.79074082
"CLM",3881,1993,1888,100.4133134,-86.04050168,14.37281172
"CLM",3876,1903,1973,98.4093542,-86.33049478,12.07885942
"CLM",3880,1754,2126,83.7871224,-99.16846078,-15.38133838
"CLM",3813,2080,1733,108.3611147,-75.78194798,32.57916672
"CLM",3977,1865,2112,94.0653213,-99.09026668,-5.02494538
"CLM",3929,1755,2174,91.0571553,-96.02889438,-4.97173908
"CLM",3863,2130,1733,101.8901143,-86.59625768,15.29385662
"CLM",3954,2134,1820,112.0507628,-78.55185088,33.49891192
"CLM",3825,1872,1953,89.7181642,-94.65730718,-4.93914298
"CLM",3787,2116,1671,102.9973092,-78.11469998,24.88260922
"PUR",3625,1710,1915,81.8328088,-92.73210638,-10.89929758
"PUR",3928,1932,1996,98.7922281,-89.14420614,9.64802196
"PUR",4031,2081,1950,106.4548778,-87.66008054,18.79479726
"PUR",3910,2152,1758,100.8865022,-90.99193634,9.89456586
"PUR",3954,2173,1781,116.5462125,-74.40707584,42.13913666
"PUR",3859,2276,1583,112.9291317,-72.10491234,40.82421936
"PUR",3851,1964,1887,105.1363271,-79.25741194,25.87891516
"PUR",3942,2198,1744,116.8669623,-74.6327578,42.2342045
"PUR",3933,1751,2182,83.4924518,-104.65986114,-21.16740934
"PUR",3858,2184,1674,106.909512,-77.95281248,28.95669952
"PUR",3893,1863,2030,97.1998365,-92.33856148,4.86127502
"CLM",3882,1700,2182,86.4928657,-101.94970884,-15.45684314
"CLM",3985,2058,1927,104.5100625,-87.21237858,17.29768392
"CLM",3827,2098,1729,96.8821731,-88.26373218,8.61844092
"CLM",3900,2298,1602,114.4259028,-73.02343368,41.40246912
"CLM",3898,1896,2002,90.907165,-100.04140328,-9.13423828
"CLM",3915,2140,1775,103.7810663,-86.01045778,17.77060852
"CLM",3849,1974,1875,95.1482766,-87.62765808,7.52061852
"CLM",3880,1770,2110,86.2395969,-100.74358408,-14.50398718
"CLM",3915,1960,1955,94.6195764,-94.95371328,-0.33413688
"CLM",3885,2151,1734,108.4223494,-77.33331738,31.08903202
"CLM",3891,2007,1884,111.3612948,-75.92112634,35.44016846
"CLM",3806,2147,1659,108.2956048,-75.10312068,33.19248412
"CLM",3923,2547,1376,121.1960489,-66.26151714,54.93453176
"CLM",3828,2116,1712,103.6630364,-77.82026108,25.84277532
"CLM",3924,2260,1664,113.9375088,-73.73909354,40.19841526
"CLM",3906,2257,1649,109.602436,-78.70854504,30.89389096
"CLM",4026,2021,2005,102.7970376,-91.08362614,11.71341146
"CLM",3891,1837,2054,87.4386203,-96.698282,-9.2596617
"CLM",3968,2027,1941,103.7317003,-87.8510568,15.8806435
"CLM",3861,1871,1990,91.0619219,-93.90484538,-2.84292348
"CLM",3800,1982,1818,97.0549947,-87.23427158,9.82072312
"CLM",3955,2247,1708,111.4791025,-80.10408384,31.37501866
"CLM",3906,1872,2034,94.3063683,-94.41748498,-0.11111668
"CLM",4013,2151,1862,113.8568973,-80.64988068,33.20701662
"CLM",3951,1909,2042,89.3073676,-103.23123808,-13.92387048
"CLM",3868,1674,2194,89.7898514,-96.7958085,-7.0059571
"CLM",3982,2089,1893,112.9703094,-79.64420324,33.32610616
"CLM",3903,1863,2040,94.1598346,-94.71529674,-0.55546214
"CLM",3805,1973,1832,91.1246332,-93.06034408,-1.93571088
"CLM",3944,1760,2184,83.6266015,-103.79408884,-20.16748734
"IBS",3948,1911,2037,93.8891231,-96.50912898,-2.62000588
"IBS",3927,1850,2077,89.2580826,-98.78315938,-9.52507678
"IBS",4001,2156,1845,103.1659744,-91.94916718,11.21680722
"IBS",3823,1751,2072,87.7552306,-96.28968718,-8.53445658
"IBS",3877,2179,1698,115.0466615,-73.12319664,41.92346486
"IBS",3932,2226,1706,118.7356936,-70.81539808,47.92029552
"IBS",3851,1995,1856,100.3287832,-85.99708674,14.33169646
"IBS",3909,1903,2006,98.29049,-92.31771154,5.97277846
"IBS",3936,2253,1683,110.5253504,-78.65445888,31.87089152
"IBS",3967,2462,1505,126.7744025,-61.30093734,65.47346516
"IBS",3811,2019,1792,104.4138245,-79.98126168,24.43256282
"IBS",3932,2182,1750,116.0591187,-74.73475814,41.32436056
"IBS",3953,1807,2146,93.3813936,-97.74422784,-4.36283424
"IBS",4012,2021,1991,92.2219162,-99.3542811,-7.1323649
"IBS",3998,2179,1819,103.9697746,-88.00535108,15.96442352
"IBS",4003,1787,2216,90.6300121,-104.2875621,-13.65755
"IBS",3914,2063,1851,104.4012004,-86.73985668,17.66134372
"IBS",3885,2037,1848,102.1233999,-87.81929044,14.30410946
"IBS",3921,2077,1844,94.6251399,-94.02673704,0.59840286
"IBS",3880,2207,1673,109.5358439,-77.74884914,31.78699476
"IBS",3896,1987,1909,94.6516373,-94.7907363,-0.139099
"IBS",3933,2147,1786,107.9093581,-81.9704041,25.938954
"IBS",3841,2041,1800,101.8841618,-82.90068288,18.98347892
"IBS",3950,2166,1784,101.5513809,-88.11842628,13.43295462
"CLM",3957,1877,2080,88.8536551,-98.0640833,-9.2104282
"CLM",3824,2087,1737,101.0572816,-79.56689258,21.49038902
"CLM",3836,2021,1815,98.3736871,-82.37269878,16.00098832
"PEL",3776,1906,1870,94.9469958,-84.56611558,10.38088022
"PEL",3835,1845,1990,85.5931006,-98.39701408,-12.80391348
"PEL",3855,2013,1842,97.1918069,-84.65671594,12.53509096
"PEL",3814,1936,1878,97.1307878,-86.71096504,10.41982276
"PEL",3857,1900,1957,97.1574294,-89.46608808,7.69134132
"PEL",3896,1938,1958,97.8201797,-88.22367698,9.59650272
"PJL",3882,1895,1987,92.9531282,-94.47517058,-1.52204238
"PJL",3869,2314,1555,109.261687,-76.98437954,32.27730746
"PJL",3934,2115,1819,110.8305544,-77.7115475,33.1190069
"PJL",3879,2147,1732,104.1287217,-81.86963008,22.25909162
"KHV",3950,2140,1810,113.3723896,-77.59513458,35.77725502
"KHV",3919,2036,1883,104.387319,-84.11761424,20.26970476
"KHV",3760,2090,1670,104.7763946,-76.98945528,27.78693932
"KHV",3980,2102,1878,112.9116586,-75.95193628,36.95972232
"KHV",3941,1843,2098,96.3912906,-92.82086028,3.57043032
"KHV",3819,1967,1852,104.9753016,-80.22103028,24.75427132
"IBS",3920,2153,1767,113.8725218,-77.7390096,36.1335122
"IBS",3788,1776,2012,82.5046667,-101.00655264,-18.50188594
"IBS",3909,2299,1610,116.7591134,-71.39550808,45.36360532
"IBS",3838,2061,1777,103.1178388,-82.37291524,20.74492356
"IBS",3983,2348,1635,116.9010529,-73.75093198,43.15012092
"IBS",3903,1930,1973,100.5568661,-84.25806374,16.29880236
"IBS",3943,1977,1966,90.4591221,-98.1761593,-7.7170372
"IBS",3977,1907,2070,98.4753916,-94.44973898,4.02565262
"IBS",4030,2031,1999,106.3978614,-89.25958558,17.13827582
"IBS",3799,1914,1885,101.1321292,-82.3978101,18.7343191
"IBS",3866,1816,2050,93.4500311,-93.3782246,0.0718065
"IBS",3968,1804,2164,94.2977457,-97.98923264,-3.69148694
"IBS",3862,1911,1951,97.5769006,-89.40639988,8.17050072
"IBS",3983,1793,2190,97.5148183,-94.13137218,3.38344612
"IBS",3931,2197,1734,105.5243521,-84.19170508,21.33264702
"IBS",3916,2053,1863,100.7043613,-90.29555284,10.40880846
"IBS",3912,1861,2051,93.7809822,-95.63578318,-1.85480098
"IBS",3922,2109,1813,106.1477684,-79.4566078,26.6911606
"IBS",3837,1972,1865,98.0492648,-89.24011184,8.80915296
"IBS",3857,2066,1791,96.2752711,-89.82321268,6.45205842
"IBS",3919,1756,2163,78.2293637,-112.06381314,-33.83444944
"IBS",3995,2033,1962,110.0525684,-83.12014118,26.93242722
"IBS",3832,2123,1709,99.0508024,-84.57674158,14.47406082
"IBS",3851,2036,1815,96.6598037,-91.19040464,5.46939906
"IBS",3890,2330,1560,115.3138664,-74.04461838,41.26924802
"IBS",3822,1682,2140,73.4315815,-107.1191572,-33.6875757
"IBS",3853,1662,2191,76.7197733,-111.38594274,-34.66616944
"IBS",3808,1967,1841,94.9600599,-88.01322574,6.94683416
"IBS",3944,1956,1988,101.0019977,-88.33511084,12.66688686
"IBS",3825,1984,1841,100.5786527,-84.18832714,16.39032556
"IBS",3898,2167,1731,107.7814266,-82.80955838,24.97186822
"IBS",3887,1907,1980,96.0013726,-91.58909894,4.41227366
"IBS",3938,1830,2108,91.9424325,-99.84225288,-7.89982038
"IBS",3824,1711,2113,92.9925544,-92.02207858,0.97047582
"IBS",3956,2092,1864,106.0859582,-82.92816648,23.15779172
"IBS",3758,1752,2006,84.0732892,-94.62323388,-10.54994468
"IBS",3891,2130,1761,100.8807202,-88.0600018,12.8207184
"IBS",3940,1959,1981,104.6191875,-86.66792764,17.95125986
"IBS",3918,1740,2178,90.303525,-102.18444374,-11.88091874
"IBS",3940,2157,1783,110.4228077,-81.839563,28.5832447
"IBS",3917,1919,1998,92.4900556,-95.40149644,-2.91144084
"IBS",3914,2246,1668,111.8661847,-75.76921064,36.09697406
"IBS",3828,1711,2117,78.6657533,-103.44450338,-24.77875008
"IBS",3928,2187,1741,110.8951187,-78.72848258,32.16663612
"IBS",3908,1872,2036,87.8069299,-99.62662164,-11.81969174
"IBS",3927,2361,1566,117.5773471,-72.77573468,44.80161242
"IBS",3831,2133,1698,108.2812382,-76.9924913,31.2887469
"IBS",3980,1952,2028,97.9166335,-95.46020064,2.45643286
"IBS",3901,1938,1963,92.4803214,-96.66387468,-4.18355328
"IBS",3803,2001,1802,102.8636108,-81.59540444,21.26820636
"IBS",3891,2418,1473,122.2470754,-66.72071254,55.52636286
"IBS",3901,1874,2027,94.2271608,-91.68197018,2.54519062
"IBS",3938,1897,2041,88.5119771,-101.21851664,-12.70653954
"IBS",3942,1978,1964,95.9473898,-93.50134564,2.44604416
"IBS",3859,2158,1701,102.3802805,-84.96257164,17.41770886
"IBS",3894,2073,1821,105.8979907,-81.49439794,24.40359276
"IBS",3994,2154,1840,99.7251651,-91.69417164,8.03099346
"IBS",3905,1893,2012,96.9245369,-91.36554804,5.55898886
"IBS",3983,2273,1710,115.4536331,-77.4614531,37.99218
"IBS",3839,2004,1835,92.8597097,-94.22110608,-1.36139638
"IBS",3937,2025,1912,105.3729131,-86.29430154,19.07861156
"IBS",3832,1944,1888,93.865621,-90.7926946,3.0729264
"IBS",3836,1757,2079,89.1883884,-95.66321024,-6.47482184
"IBS",3957,1914,2043,89.2309141,-102.83432138,-13.60340728
"IBS",3937,2163,1774,111.6434413,-79.45327888,32.19016242
"IBS",3926,2251,1675,107.0228012,-84.20618328,22.81661792
"IBS",3870,1949,1921,91.3195037,-95.0167068,-3.6972031
"IBS",3911,1986,1925,99.7544775,-90.06187924,9.69259826
"IBS",3865,1880,1985,88.9365814,-96.51242448,-7.57584308
"IBS",3904,2347,1557,113.266766,-76.48177654,36.78498946
"GBR",3882,1944,1938,94.1310107,-89.01687024,5.11414046
"GBR",3863,2038,1825,94.4753482,-90.00588938,4.46945882
"GBR",3876,2178,1698,101.7188427,-85.36217314,16.35666956
"CDX",3889,2205,1684,119.0751386,-69.04829578,50.02684282
"CDX",3793,2199,1594,111.0830614,-72.36565328,38.71740812
"CDX",3892,2002,1890,106.1137006,-79.92743028,26.18627032
"CDX",3844,1884,1960,97.1006759,-89.53564878,7.56502712
"CDX",3839,1989,1850,105.3922755,-80.14996668,25.24230882
"CDX",3923,1939,1984,108.7990124,-79.75712538,29.04188702
"CDX",3900,1955,1945,106.6665656,-81.66683458,24.99973102
"CDX",3785,1784,2001,90.5715274,-90.46426,0.1072674
"CDX",3883,2018,1865,108.2010876,-79.26449808,28.93658952
"CDX",3775,1993,1782,99.7550905,-83.91245338,15.84263712
"CDX",3890,2294,1596,120.1457066,-70.18327128,49.96243532
"CDX",3989,1836,2153,94.3978063,-98.60893538,-4.21112908
"CDX",3900,1945,1955,105.1744046,-84.09034258,21.08406202
"CDX",3819,1802,2017,93.2666664,-90.53737178,2.72929462
"CDX",3905,1852,2053,98.6118415,-90.38867138,8.22317012
"CDX",3807,2067,1740,104.8870595,-77.67098438,27.21607512
"CDX",3753,2102,1651,105.5247064,-74.54170108,30.98300532
"CDX",3890,1966,1924,99.3986286,-87.85149528,11.54713332
"CDX",3818,1843,1975,99.8828556,-84.96464048,14.91821512
"CDX",3859,2025,1834,104.2996636,-82.17263758,22.12702602
"CDX",3857,2007,1850,104.2025844,-84.02505128,20.17753312
"CDX",3766,1798,1968,90.2419262,-91.43329858,-1.19137238
"KHV",3843,1712,2131,99.2247686,-87.51619674,11.70857186
"KHV",3905,2316,1589,117.1048716,-72.18478178,44.92008982
"KHV",3940,1924,2016,106.7798175,-84.33476458,22.44505292
"KHV",3879,2068,1811,108.8137104,-76.65186028,32.16185012
"KHV",3898,2185,1713,109.9431046,-76.61461508,33.32848952
"KHV",3813,2012,1801,103.6928593,-80.33562388,23.35723542
"KHV",3817,1655,2162,91.7269286,-93.41094928,-1.68402068
"KHV",3770,2110,1660,111.728733,-71.10918534,40.61954766
"KHV",3943,2193,1750,115.9135166,-74.16870658,41.74481002
"KHV",3873,2314,1559,115.5341985,-71.48035544,44.05384306
"KHV",3868,2147,1721,108.9152546,-77.79138208,31.12387252
"KHV",3812,2115,1697,107.3496296,-76.26959858,31.08003102
"KHV",3780,2017,1763,106.1156565,-78.85180838,27.26384812
"KHV",3992,2297,1695,122.6646364,-68.71724358,53.94739282
"KHV",3806,2037,1769,108.1016167,-75.81765898,32.28395772
"KHV",3760,2082,1678,107.9439713,-73.79027118,34.15370012
"KHV",3863,2102,1761,111.4194156,-76.98583438,34.43358122
"KHV",3854,2052,1802,110.5945136,-77.02847228,33.56604132
"KHV",3904,2005,1899,101.4889036,-85.70675578,15.78214782
"KHV",3869,1959,1910,100.8876596,-82.32883258,18.55882702
"KHV",3862,2082,1780,108.5636376,-76.57636458,31.98727302
"KHV",3813,2176,1637,110.9504196,-72.75146208,38.19895752
"KHV",3883,2253,1630,117.9297986,-68.51428928,49.41550932
"KHV",3954,2102,1852,114.3381646,-75.20842558,39.12973902
"KHV",3896,1869,2027,101.7583136,-88.31737128,13.44094232
"KHV",3893,2144,1749,110.2877976,-76.64810928,33.63968832
"KHV",3952,2119,1833,107.9080526,-82.38969188,25.51836072
"KHV",3864,2237,1627,112.7833964,-74.01593558,38.76746082
"KHV",3922,2149,1773,107.5714835,-84.12813538,23.44334812
"KHV",3921,1991,1930,109.1480644,-79.07829538,30.06976902
"KHV",3838,2007,1831,107.7440623,-79.35282238,28.39123992
"KHV",3817,2231,1586,115.1467766,-71.08609758,44.06067902
"KHV",3851,2011,1840,103.2790726,-83.38075128,19.89832132
"KHV",3793,1856,1937,100.3686695,-84.02494168,16.34372782
"ACB",3808,2096,1712,108.8806657,-76.14425818,32.73640752
"ACB",3751,2198,1553,105.558728,-76.06840558,29.49032242
"ACB",3771,1820,1951,92.3980101,-89.43782188,2.96018822
"ACB",3739,2059,1680,101.5152498,-78.44282604,23.07242376
"ACB",3833,2004,1829,91.7281772,-89.4862769,2.2419003
"ACB",3682,2126,1556,103.2450548,-73.45635478,29.78870002
"ACB",3750,2202,1548,109.4696507,-70.32294318,39.14670752
"ACB",3793,2160,1633,105.9330821,-77.78000568,28.15307642
"PEL",3832,1932,1900,93.2578016,-87.47853758,5.77926402
"PEL",3853,2224,1629,113.9051708,-71.71422014,42.19095066
"ACB",3720,2163,1557,108.0417073,-71.75024538,36.29146192
"ACB",3824,2143,1681,103.1570035,-82.41898388,20.73801962
"ACB",3725,1966,1759,97.9480355,-82.78516468,15.16287082
"ACB",3875,2280,1595,112.879649,-71.46838848,41.41126052
"ACB",3796,2179,1617,103.4856586,-79.86134394,23.62431466
"PEL",3842,2096,1746,104.2061716,-78.46220758,25.74396402
"PEL",3925,2072,1853,107.5293776,-81.56538654,25.96399106
"PEL",3911,1905,2006,93.7347114,-91.06384158,2.67086982
"PEL",3875,1894,1981,90.1888529,-94.67863078,-4.48977788
"PEL",3864,2013,1851,95.2107464,-88.86764988,6.34309652
"PEL",3810,1893,1917,91.9014994,-91.89236408,0.00913532000000006
"PEL",3805,1939,1866,90.6821704,-89.33801058,1.34415982
"PEL",3953,2003,1950,98.6857145,-89.41889468,9.26681982
"PEL",3843,1622,2221,75.2967854,-106.99283088,-31.69604548
"PEL",3969,1822,2147,83.3492854,-106.57083638,-23.22155098
"PEL",3838,2094,1744,97.0069895,-85.80560888,11.20138062
"PEL",3826,1614,2212,77.1156835,-103.67886938,-26.56318588
"PEL",3881,1963,1918,100.4407656,-83.58280608,16.85795952
"PEL",3894,1888,2006,85.5205444,-98.34557228,-12.82502788
"PEL",3878,1772,2106,85.7833926,-99.59673128,-13.81333868
"PEL",3787,1822,1965,96.3700652,-84.57778608,11.79227912
"PEL",3882,2122,1760,103.8870104,-79.75128208,24.13572832
"PEL",3857,2177,1680,101.0965892,-84.28405358,16.81253562
"PEL",3884,1572,2312,80.5103651,-104.97108284,-24.46071774
"PEL",3914,2272,1642,113.2257456,-70.42227908,42.80346652
"PEL",3883,1887,1996,81.4697907,-102.51903358,-21.04924288
"PEL",3850,1942,1908,96.8827306,-85.77080528,11.11192532
"PEL",3958,2071,1887,103.0578724,-85.61769878,17.44017362
"PEL",3855,1623,2232,78.3773024,-104.35849528,-25.98119288
"ACB",3807,2075,1732,104.048446,-80.76327788,23.28516812
"ACB",3728,2279,1449,104.1931202,-75.17688428,29.01623592
"PEL",3701,1802,1899,82.8310062,-93.49890858,-10.66790238
"PEL",3912,2108,1804,96.7255405,-87.02953888,9.69600162
"PEL",3850,2095,1755,96.7237864,-88.48567438,8.23811202
"PEL",3815,1886,1929,92.1511757,-87.73627008,4.41490562
"PEL",3810,1924,1886,90.7431307,-90.08279708,0.66033362
"PEL",3797,1683,2114,90.4924754,-92.55542508,-2.06294968
"PEL",3876,1790,2086,83.6682128,-98.42956804,-14.76135524
"PEL",3824,2039,1785,95.4029282,-86.74503408,8.65789412
"PEL",3885,1897,1988,91.7146079,-91.95602248,-0.24141458
"PEL",3791,1916,1875,90.9183736,-88.03400408,2.88436952
"PEL",3830,1836,1994,94.3923782,-88.43858938,5.95378882
"PEL",3813,1730,2083,81.630537,-98.97223424,-17.34169724
"PEL",3844,1919,1925,103.3058928,-80.41449834,22.89139446
"ACB",3777,1994,1783,90.4554878,-90.31268908,0.14279872
"ACB",3817,2239,1578,105.6936819,-74.94579608,30.74788582
"ACB",3968,2275,1693,108.6052938,-79.10492884,29.50036496
"ACB",3875,2125,1750,108.6631642,-77.20587468,31.45728952
"ACB",3787,2131,1656,100.9717922,-80.25274888,20.71904332
"PEL",3995,1994,2001,105.6559294,-87.27095288,18.38497652
"PEL",3933,1956,1977,91.4845522,-94.32274358,-2.83819138
"PEL",3902,2291,1611,104.4045766,-80.74129558,23.66328102
"PEL",3825,2056,1769,95.4164096,-85.64913808,9.76727152
"PEL",3835,1969,1866,95.5609534,-86.93755608,8.62339732
"PEL",3787,1944,1843,93.0857735,-89.63875214,3.44702136
"PEL",3892,2031,1861,93.2501736,-91.25564208,1.99453152
"ACB",3846,2004,1842,95.6515376,-88.38818348,7.26335412
"ACB",3784,2126,1658,100.6464456,-84.69239418,15.95405142
"ACB",3895,2330,1565,110.6790482,-77.89752888,32.78151932
"ACB",3736,1818,1918,87.4800501,-90.21809228,-2.73804218
"ACB",3768,2040,1728,100.0738617,-81.04316138,19.03070032
"KHV",3861,2153,1708,110.9007808,-74.51532654,36.38545426
"KHV",3828,2013,1815,100.5949766,-83.22189758,17.37307902
"KHV",3915,1935,1980,99.6395186,-89.46936778,10.17015082
"KHV",3899,2186,1713,115.8838206,-71.76099478,44.12282582
"KHV",3813,1885,1928,98.6002146,-84.48044658,14.11976802
"KHV",3778,1724,2054,89.4953586,-94.50037778,-5.00501918
"KHV",3823,2057,1766,105.8502158,-81.44184658,24.40836922
"KHV",3807,2269,1538,113.1758636,-71.40916058,41.76670302
"KHV",3873,2030,1843,109.2758189,-77.16879234,32.10702656
"KHV",3882,2153,1729,112.5665236,-76.72283728,35.84368632
"KHV",3937,2231,1706,116.6943066,-73.88655858,42.80774802
"KHV",3843,2353,1490,115.8974576,-68.94865108,46.94880652
"KHV",3874,2079,1795,110.7334816,-76.39790438,34.33557722
"KHV",3880,2224,1656,116.8758964,-71.30593328,45.56996312
"KHV",3881,1999,1882,101.9131276,-86.39633458,15.51679302
"KHV",3763,1741,2022,89.5332256,-92.22705488,-2.69382928
"KHV",3963,2021,1942,102.7134406,-88.25696278,14.45647782
"ACB",3885,2066,1819,108.9928079,-78.29467278,30.69813512
"ACB",3740,2166,1574,109.5954117,-69.55957654,40.03583516
"ACB",3684,1960,1724,102.1854001,-73.58264598,28.60275412
"ACB",3815,1994,1821,99.1418916,-85.32571128,13.81618032
"KHV",3896,2096,1800,111.2671495,-76.86924288,34.39790662
"KHV",3959,1889,2070,99.3307026,-91.01184844,8.31885416
"KHV",3907,1924,1983,106.8181706,-82.17428728,24.64388332
"KHV",3865,1765,2100,92.9351946,-91.74992328,1.18527132
"KHV",3856,2175,1681,116.0290066,-73.51909958,42.50990702
"KHV",3886,2086,1800,111.8241126,-76.61406008,35.21005252
"KHV",3852,1910,1942,97.9245146,-87.22788428,10.69663032
"KHV",3855,2176,1679,115.5847316,-70.67114708,44.91358452
"KHV",3842,1920,1922,103.6699485,-82.88606008,20.78388842
"KHV",3928,2284,1644,121.7572376,-71.83792778,49.91930982
"KHV",3861,2041,1820,105.8976955,-80.90350788,24.99418762
"KHV",3846,2031,1815,101.6782736,-85.29273488,16.38553872
"KHV",3808,2014,1794,101.3929821,-82.99059058,18.40239152
"KHV",3914,2316,1598,113.1407726,-75.33271228,37.80806032
"KHV",3761,1799,1962,92.9848486,-86.66785728,6.31699132
"KHV",3839,1835,2004,96.4120685,-87.32881358,9.08325492
"KHV",3928,1863,2065,100.2578575,-89.32630488,10.93155262
"KHV",3839,2073,1766,115.0748886,-70.71249728,44.36239132
"KHV",3950,2033,1917,111.9411987,-78.56014864,33.38105006
"KHV",3930,2076,1854,108.9745626,-78.78147408,30.19308852
"KHV",3895,2346,1549,119.2853485,-68.66949338,50.61585512
"PEL",3874,1828,2046,96.2977272,-88.41018998,7.88753722
"PEL",3926,1867,2059,86.6719964,-99.62354038,-12.95154398
"ACB",3794,2156,1638,106.8039427,-75.08473598,31.71920672
"PEL",3835,1880,1955,86.8444815,-91.90776778,-5.06328628
"PEL",3990,2034,1956,99.2966544,-88.90034758,10.39630682
"PEL",3900,1987,1913,98.9871647,-83.57457228,15.41259242
"ACB",3713,1926,1787,98.8295968,-78.93372844,19.89586836
"ACB",3751,1844,1907,95.5238878,-85.42430154,10.09958626
"ACB",3749,2088,1661,108.1519634,-72.38555888,35.76640452
"KHV",3900,1838,2062,103.5900994,-85.83320008,17.75689932
"KHV",3860,2268,1592,121.5391766,-66.33336528,55.20581132
"KHV",3902,1968,1934,104.6232946,-83.59840028,21.02489432
"KHV",3827,1933,1894,103.2917636,-82.57701128,20.71475232
"KHV",3801,2249,1552,114.2369665,-72.49087308,41.74609342
"KHV",3828,1982,1846,98.793711,-84.79820204,13.99550896
"KHV",3848,1990,1858,104.6103736,-82.23338828,22.37698532
"KHV",3864,2043,1821,104.3660925,-81.49187494,22.87421756
"KHV",3813,2054,1759,110.7442645,-73.63053908,37.11372542
"KHV",3854,2139,1715,115.1741175,-70.88839158,44.28572592
"KHV",3773,1970,1803,97.3178886,-82.75045888,14.56742972
"KHV",3837,1868,1969,97.2065786,-86.08486658,11.12171202
"KHV",3883,2242,1641,110.5200885,-76.58124208,33.93884642
"KHV",3840,2194,1646,119.6277606,-67.25321378,52.37454682
"KHV",3841,2098,1743,112.1899096,-74.48282828,37.70708132
"KHV",3923,1996,1927,111.1858949,-79.63169534,31.55419956
"KHV",3950,2258,1692,119.6033356,-71.56527574,48.03805986
"ACB",3732,2222,1510,99.2661499,-78.60947838,20.65667152
"ACB",3939,2231,1708,115.0412763,-74.60663884,40.43463746
"PEL",3684,1809,1875,89.3422804,-85.54170788,3.80057252
"PEL",3866,1787,2079,94.2795596,-88.18064058,6.09891902
"PEL",3877,1746,2131,87.4558516,-96.57871958,-9.12286798
"CDX",3860,2175,1685,110.6328756,-74.98183308,35.65104252
"CDX",3761,1827,1934,92.2178116,-90.79454058,1.42327102
"CDX",3803,2007,1796,103.8162096,-79.32942758,24.48678202
"CDX",3877,1850,2027,96.9263864,-90.56873758,6.35764882
"CDX",3854,2058,1796,106.1989456,-79.31895878,26.87998682
"CDX",3842,1910,1932,104.4993107,-82.27560394,22.22370676
"CDX",3836,2077,1759,110.4336966,-74.10954258,36.32415402
"CDX",3969,1778,2191,95.5281826,-95.08401508,0.44416752
"CDX",3881,2034,1847,103.8236916,-83.53214838,20.29154322
"CDX",3953,2154,1799,109.3868406,-81.16655928,28.22028132
"CDX",3940,2179,1761,117.0107286,-73.42555558,43.58517302
"CDX",3863,2190,1673,110.7894506,-77.89973428,32.88971632
"CDX",3962,2046,1916,111.7945366,-81.00726228,30.78727432
"CDX",3885,2024,1861,102.8873868,-84.75647664,18.13091016
"CDX",3821,1884,1937,100.2450776,-81.07004628,19.17503132
"CDX",3864,2155,1709,112.4564356,-76.77712878,35.67930682
